moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Contributions of a blended learning based on peer evaluation for teaching drug-drug interactions to undergraduate pharmacy students","Lawson, Roland; Geniaux, Helene; Bailly, Serge; Pouget, Christelle; Fagnere, Catherine; Laroche, Marie-Laure; Monteil, Jacques; Moreau, Jean-Jacques; Picard, Nicolas","","","","BMC MEDICAL EDUCATION","NOV 19 2019","2019","19","1","","","","","","426","10.1186/s12909-019-1867-5","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Proposal of Japanese Vocabulary Difficulty Level Dictionaries for Automated Essay Scoring Support System Using Rubric","Yamamoto, Megumi; Umemura, Nobuo; Kawano, Hiroyuki","","","","JOURNAL OF THE OPERATIONS RESEARCH SOCIETY OF CHINA","DEC 2020","2020","8","4","","","SI","601","617","","10.1007/s40305-019-00270-z","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Engagement in peer review, learner-content interaction and learning outcomes","Goh, Chin Fei; Tan, Owee Kowang; Rasli, Amran; Choi, Sang Long","","","","INTERNATIONAL JOURNAL OF INFORMATION AND LEARNING TECHNOLOGY","NOV 4 2019","2019","36","5","","","","423","433","","10.1108/IJILT-04-2018-0038","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Implementation of digital working environments in technical education and vocational training in Togo, what risks of disillusionment","Awokou, Kokou","","","","FRANTICE.NET","NOV 2019","2019","","16","","","","71","88","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CONVERTER FROM MOODLE LESSONS TO INTERACTIVE EPUB EBOOKS","Takev, Martin; Somova, Elena; Rodriguez-Artacho, Miguel","","","","MATHEMATICS AND INFORMATICS","NOV 2019","2019","62","6","","","","616","625","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LITERACIES AND MEDIA IN CONTINUOUS TRAINING OF UNIVERSITY TEACHERS","Cruz, Dulce Marcia","","","","REVISTA IBERO-AMERICANA DE ESTUDOS EM EDUCACAO","OCT-DEC 2019","2019","14","4","","","","2175","2188","","10.21723/riaee.v14i4.10954","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Expert system for problem solving in distance university education: The successful case of the subject "operations management"","de la Pena Esteban, F. David; Lara Torralbo, Juan A.; Lizcano Casas, David; Martinez Rey, Maria A.","","","","EXPERT SYSTEMS","OCT 2019","2019","36","5","","","SI","","","e12444","10.1111/exsy.12444","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Online self-access learning: A work in progress","Marazzi, Alessandra","","","","LANGUAGE LEARNING IN HIGHER EDUCATION","OCT 2019","2019","9","2","","","","415","428","","10.1515/cercles-2019-0022","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dresden DIgitial PHYsiology (DIPHY) - a Moodle-based multimedia! online platform for teaching physiology 'the isolated muscle'","Moskopp, M. L.; Krause, N.; Dieterich, P.; Deussen, A.; Noll, T.; Haertel, F. V.","","","","ACTA PHYSIOLOGICA","OCT 2019","2019","227","","","719","SI","","","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cloud Computing Architecture for eLearning Systems in Secondary Schools in Tanzania","Mwakisole, Kennedy F.; Kissaka, Mussa M.; Mtebe, Joel S.","","","","AFRICAN JOURNAL OF INFORMATION SYSTEMS","OCT 2019","2019","11","4","","","","299","313","3","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Using an Adaptive, Self-Directed Web-Based Learning Module to Enhance Residents' Medical Knowledge Prior to a New Clinical Rotation","Brateanu, Andrei; Strang, Tara M.; Garber, Ari; Mani, Shylaja; Spencer, Abby; Spevak, Bruce; Thomascik, James; Mehta, Neil; Colbert, Colleen Y.","","","","MEDICAL SCIENCE EDUCATOR","SEP 2019","2019","29","3","","","","779","786","","10.1007/s40670-019-00772-8","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Curtailing marking variation and enhancing feedback in large scale undergraduate chemistry courses through reducing academic judgement: a case study","George-Williams, Stephen; Carroll, Mary-Rose; Ziebell, Angela; Thompson, Christopher; Overton, Tina","","","","ASSESSMENT & EVALUATION IN HIGHER EDUCATION","AUG 18 2019","2019","44","6","","","","881","893","","10.1080/02602938.2018.1545897","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Contributions of technologies into formative evaluation in the practicum","Gallego-Arrufat, Maria-Jesus; Cebrian-de-la-Serna, Manuel","","","","PROFESORADO-REVISTA DE CURRICULUM Y FORMACION DE PROFESORADO","JUL-SEP 2019","2019","23","3","","","","317","339","","10.30827/profesorado.v23i3.11183","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Moodle: Alternative attention to unfinished schooling in the Imbabura Educational Unit","Acosta Espinoza, Jorge Lenin; Diaz Vasquez, Rita Azucena; Leon Yacelga, Andres Roberto; Sandoval Pillajo, Ana Lucia","","","","DILEMAS CONTEMPORANEOS-EDUCACION POLITICA Y VALORES","JUN 2019","2019","6","","","","SI","","","25","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Course Evaluation for Low Pass Rate Improvement in Engineering Education","Ouahada, Khmaies","","","","EDUCATION SCIENCES","JUN 2019","2019","9","2","","","","","","122","10.3390/educsci9020122","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scientific and technical translation training of non-linguistic university students in electronic learning environment","Shirokolobova, A. G.; Gubanova, I., V","","","","YAZYK I KULTURA-LANGUAGE AND CULTURE","JUN 2019","2019","","46","","","","318","330","","10.17223/19996195/46/18","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AN APPROACH TO INITIAL TEACHER EDUCATION IN A VIRTUAL LEARNING ENVIRONMENT","Cozer Casotti, Janayna Bertollo; Teixeira, Daisa","","","","MATRAGA-ESTUDOS LINGUISTICOS E LITERARIO","MAY-AUG 2019","2019","26","47","","","","396","414","","10.12957/matraga.2019.39213","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Significant learning proposal, through the use of the Moodle platform as a didactic strategy for the subject Administration I in Don Vasco University, Uruapan, Michoacan, Mexico.","Vega Huerta, America","","","","DILEMAS CONTEMPORANEOS-EDUCACION POLITICA Y VALORES","MAY 2019","2019","6","3","","","","","","56","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INFORMATION AND COMMUNICATIONS TECHNOLOGIES IN THE CONSOLIDATION OF HIGHER DISTANCE EDUCATION IN LATIN AMERICA","Eduardo Luna-Romero, Angel; Vega Jaramillo, Flor Yelena; Luna Romero, Marlyn Elizabeth","","","","REVISTA CONRADO","APR-JUN 2019","2019","15","67","","","","32","37","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Linking Mathematical Praxeologies With an Epidemic Model","Lucas, Catarina; Perez Cota, Manuel; Fonseca Bon, Cecilio; Casas Miras, Jose Manuel","","","","INTERNATIONAL JOURNAL OF TECHNOLOGY AND HUMAN INTERACTION","APR-JUN 2019","2019","15","2","","","SI","53","69","","10.4018/IJTHI.2019040105","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Comparison of pharmacy students randomized to receive drug information reference education via recording or interactive Moodle lesson","Wisniewski, Christopher S.; Hortman, Melissa B.","","","","INTERNATIONAL JOURNAL OF EDUCATIONAL TECHNOLOGY IN HIGHER EDUCATION","MAR 21 2019","2019","16","","","","","","","8","10.1186/s41239-019-0138-1","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Towards a culture of quality assurance in optometric education in sub-Saharan Africa","Moodle, Vanessa R.","","","","AFRICAN VISION AND EYE HEALTH JOURNAL","MAR 6 2019","2019","78","1","","","","","","a462","10.4102/aveh.v78i1.462","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Teaching Foreign Students Studying Graphic Disciplines in an Innovative Educational Environment","Timofeeva, Tatyana, V; Kazennova, Natalia, V; Oskina, Galina N.","","","","JOURNAL OF MECHANICS OF CONTINUA AND MATHEMATICAL SCIENCES","MAR 2019","2019","","","","","1","355","364","","10.26782/jmcms.2019.03.00034","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Implementation of a platform for the remote access to a transmission Mossbauer spectrometer","Velasquez Torres, Alvaro Andres","","","","HYPERFINE INTERACTIONS","JAN 24 2019","2019","240","","","","","","","12","10.1007/s10751-019-1552-4","16th Latin American Conference on the Applications of the Mossbauer Effect (LACAME)","NOV 18-23, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Digital Learning Technologies Development for University Education in Environmental Economics","Abramov, Valery M.; Popov, Nikolay N.; Korinets, Ekaterina M.; Istomin, Eugene P.; Sokolov, Alexander G.; Shilin, Mikhail B.; Bolshakov, Vladimir V.; Vekshina, Tatiana V.","","","Soliman, KS","VISION 2025: EDUCATION EXCELLENCE AND MANAGEMENT OF INNOVATIONS THROUGH SUSTAINABLE ECONOMIC COMPETITIVE ADVANTAGE","2019","2019","","","","","","9409","9417","","","34th International-Business-Information-Management-Association (IBIMA) Conference","NOV 13-14, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TelEduc: A virtual learning environment for teaching and learning at the University of Campinas, Brazil","Acevedo-Rincon, J. P.; Florez-Pabon, C. E.","","","","FIRST INTERNATIONAL CONFERENCE ON VIRTUAL EDUCATION: CHALLENGES AND OPPORTUNITIES","2019","2019","1161","","","","","","","012023","10.1088/1742-6596/1161/1/012023","1st International Conference on Virtual Education - Challenges and Opportunities (ViEduc)","OCT 08-12, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MWDEX: A Moodle Workshop Data EXtractor","Acquila-Natale, Emiliano; Iglesias-Pradas, Santiago; Hernandez-Garcia, Angel; Chaparro-Pelaez, Julian; Rodriguez-Ruiz, Isabel","","","Gonzalez, MAC; Sedano, FJR; Llamas, CF; GarciaPenalvo, FJ","TEEM'19: SEVENTH INTERNATIONAL CONFERENCE ON TECHNOLOGICAL ECOSYSTEMS FOR ENHANCING MULTICULTURALITY","2019","2019","","","","","","297","303","","10.1145/3362789.3362899","7th International Conference on Technological Ecosystems for Enhancing Multiculturality (TEEM)","OCT 16-18, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Implement Online Laboratories in Electrical and Computer Engineering Education using Virtual Learning Environments","Adascalitei, Adrian; Aradoaiei, Sebastian; Temneanu, Marinel; El-Din Zein El-Din, Ashraf Salah","","","Roceanu, I; Blaga, M; Dascalu, MI; Chicioreanu, T; Stanescu, M; Corciova, C","NEW TECHNOLOGIES AND REDESIGNING LEARNING SPACES, VOL III","2019","2019","","","","","","162","170","","10.12753/2066-026X-19-159","15th International Scientific Conference on eLearning and Software for Education (eLSE) - New Technologies and Redesigning Learning Spaces","APR 11-12, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Prediction of Student Success Through Analysis of Moodle Logs: Case Study","Ademi, Neslihan; Loshkovska, Suzana; Kalajdziski, Slobodan","","","Gievska, S; Madjarov, G","ICT INNOVATIONS 2019: BIG DATA PROCESSING AND MINING","2019","2019","1110","","","","","27","40","","10.1007/978-3-030-33110-8_3","11th International Conference on ICT Innovations (ICT Innovations)","OCT 17-19, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SUPPORTING EFL LEARNERS WITH A VIRTUAL ENVIRONMENT: A FOCUS ON L2 PRONUNCIATION","Aiello, Jacqueline; Mongibello, Anna","","","","JOURNAL OF E-LEARNING AND KNOWLEDGE SOCIETY","JAN 2019","2019","15","1","","","","95","108","","10.20368/1971-8829/1444","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Implementation of Electronic Design Automation software tool in the learning process","Alajbeg, Trpimir; Sokele, Mladen","","","Koricic, M; Butkovic, Z; Skala, K; Car, Z; CicinSain, M; Babic, S; Sruk, V; Skvorc, D; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Tijan, E; Pale, P; Huljenic, D; Grbac, TG; Janjic, M","2019 42ND INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2019","2019","","","","","","532","536","","","42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 20-24, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Formative Path in Tertiary Education through GeoGebra Supporting the Students' Learning Assessment and Awareness","Alessio, Francesca G.; Demeio, Lucio; Telloni, Agnese Ilaria","","","","INTERNATIONAL JOURNAL FOR TECHNOLOGY IN MATHEMATICS EDUCATION","2019","2019","26","4","","","","191","203","","10.1564/tme_v26.4.03","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Moving from Hardcopy to Online Submission with a Learning Analytics Enriched Rubric-LAe-R: Students' Perspective","Allagui, Besma","","","Uskov, VL; Howlett, RJ; Jain, LC","SMART EDUCATION AND E-LEARNING 2019","2019","2019","144","","","","","291","301","","10.1007/978-981-13-8260-4_27","6th KES Annual International Conference on Smart Education and e-Learning (KES SEEL) / 2nd KES International Symposium on Smart Transportation Systems (KES-STS)","JUN 17-19, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"WHO SAYS IT IS NOT POSSIBLE? LOVING FLIPPED BIOCHEMISTRY","Alonso-Chamorro, M.","","","Chova, LG; Martinez, AL; Torres, IC","13TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2019)","2019","2019","","","","","","5774","5783","","10.21125/inted.2019.1418","13th International Technology, Education and Development Conference (INTED)","MAR 11-13, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Student Performance Prediction using Multi-Layers Artificial Neural Networks: A Case Study on Educational Data Mining","Altaf, Saud; Soomro, Waseem; Rawi, Mohd Izani Mohamed","","","","PROCEEDINGS OF 3RD INTERNATIONAL CONFERENCE ON INFORMATION SYSTEM AND DATA MINING (ICISDM 2019)","2019","2019","","","","","","59","64","","10.1145/3325917.3325919","3rd International Conference on Information System and Data Mining (ICISDM)","APR 06-08, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Teaching with audiovisual and digital resources: an innovative experience in posgraduate education in Peru","Ames Ramello, P. P.","","","","REDU-REVISTA DE DOCENCIA UNIVERSITARIA","JAN-JUN 2019","2019","17","1","","","","167","182","","10.4995/redu.2019.9894","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A New Way to Learn Languages Online: Language Lab and European Mobility","Amorese, Valerio","","","","9TH INTERNATIONAL CONFERENCE THE FUTURE OF EDUCATION","2019","2019","","","","","","289","291","","","9th International Conference on Future of Education","JUN 27-28, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Perceptions on Using E-learning in Preserving Knowledge on Namibia's Indigenous Medicinal Plants","Amunkete, Katazo N.; van Staden, Corne J.; Schoeman, Marthie A.","","","","2019 IST-AFRICA WEEK CONFERENCE (IST-AFRICA)","2019","2019","","","","","","","","","","IST-Africa Week Conference (IST-Africa)","MAY 08-10, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"STUDENT LEARNING IN BASIC IT COURSES. EVOLUTION AND IMPACT OF EDUCATIONAL 'BONUSES'","Andreica, Aline","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN19: 11TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2019","2019","","","","","","3038","3049","","","11th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Influence of Moodle-based E-learning on Self-Directed Learning of Senior High School Students","Angriani, Popi; Nurcahyo, Heru","","","Romaidi; Wahyudi, D; Daryono, RNH; Yusnawan, E; Kikuchi, A","INTERNATIONAL CONFERENCE ON BIOLOGY AND APPLIED SCIENCE (ICOBAS)","2019","2019","2120","","","","","","","060007","10.1063/1.5115707","International Conference on Biology and Applied Science (ICOBAS)","MAR 13-14, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
